name,hex,link
खाकी,#bdb76b,https://hi.wikipedia.org/wiki/%E0%A4%96%E0%A4%BE%E0%A4%95%E0%A5%80_(%E0%A4%B0%E0%A4%82%E0%A4%97)
खुबानी,#fbceb1,https://hi.wikipedia.org/wiki/%E0%A4%96%E0%A5%81%E0%A4%AC%E0%A4%BE%E0%A4%A8%E0%A5%80_(%E0%A4%B0%E0%A4%82%E0%A4%97)
गजदंती,#fffff0,https://hi.wikipedia.org/wiki/%E0%A4%97%E0%A4%9C%E0%A4%A6%E0%A4%82%E0%A4%A4%E0%A5%80_(%E0%A4%B0%E0%A4%82%E0%A4%97)
गहन लाइलैक,#9955bb,https://hi.wikipedia.org/wiki/%E0%A4%B2%E0%A4%BE%E0%A4%87%E0%A4%B2%E0%A5%88%E0%A4%95_(%E0%A4%B0%E0%A4%82%E0%A4%97)#%E0%A4%97%E0%A4%B9%E0%A4%A8_%E0%A4%B2%E0%A4%BE%E0%A4%87%E0%A4%B2%E0%A5%88%E0%A4%95
गहरा अखरोटी,#986960,https://hi.wikipedia.org/wiki/%E0%A4%B2%E0%A4%BE%E0%A4%B2#%E0%A4%AD%E0%A4%BE%E0%A4%B0%E0%A4%A4%E0%A5%80%E0%A4%AF_%E0%A4%B2%E0%A4%BE%E0%A4%B2
गहरा आडू़,#ffcba4,https://hi.wikipedia.org/wiki/%E0%A4%86%E0%A4%A1%E0%A5%82%E0%A4%BC_(%E0%A4%B0%E0%A4%82%E0%A4%97)#%E0%A4%97%E0%A4%B9%E0%A4%B0%E0%A4%BE_%E0%A4%86%E0%A4%A1%E0%A5%82%E0%A4%BC
गहरा केसरिया,#ffa812,https://hi.wikipedia.org/wiki/%E0%A4%97%E0%A4%B9%E0%A4%B0%E0%A4%BE_%E0%A4%95%E0%A5%87%E0%A4%B8%E0%A4%B0%E0%A4%BF%E0%A4%AF%E0%A4%BE
गहरा गुलाबी,#e75480,https://hi.wikipedia.org/wiki/%E0%A4%97%E0%A5%81%E0%A4%B2%E0%A4%BE%E0%A4%AC%E0%A5%80#%E0%A4%97%E0%A4%B9%E0%A4%B0%E0%A4%BE_%E0%A4%97%E0%A5%81%E0%A4%B2%E0%A4%BE%E0%A4%AC%E0%A5%80
गहरा गोल्डन रॉड,#b8860b,https://hi.wikipedia.org/wiki/%E0%A4%97%E0%A4%B9%E0%A4%B0%E0%A4%BE_%E0%A4%97%E0%A5%8B%E0%A4%B2%E0%A5%8D%E0%A4%A1%E0%A4%A8_%E0%A4%B0%E0%A5%89%E0%A4%A1
गहरा जामुनी लाल रंग-बरगंडी,#900020,https://hi.wikipedia.org/wiki/%E0%A4%AC%E0%A4%B0%E0%A4%97%E0%A4%82%E0%A4%A1%E0%A5%80_(%E0%A4%B0%E0%A4%82%E0%A4%97)
गहरा टैन / पीला भूरा,#918151,https://hi.wikipedia.org/wiki/%E0%A4%97%E0%A4%B9%E0%A4%B0%E0%A4%BE_%E0%A4%9F%E0%A5%88%E0%A4%A8_/_%E0%A4%AA%E0%A5%80%E0%A4%B2%E0%A4%BE_%E0%A4%AD%E0%A5%82%E0%A4%B0%E0%A4%BE
गहरा नीला,#0000c8,https://hi.wikipedia.org/wiki/%E0%A4%97%E0%A4%B9%E0%A4%B0%E0%A4%BE_%E0%A4%A8%E0%A5%80%E0%A4%B2%E0%A4%BE
गहरा पेस्टल हरा,#03c03c,https://hi.wikipedia.org/wiki/%E0%A4%B9%E0%A4%B0%E0%A4%BE
गहरा फिरोजी,#116062,https://hi.wikipedia.org/wiki/%E0%A4%97%E0%A4%B9%E0%A4%B0%E0%A4%BE_%E0%A4%AB%E0%A4%BF%E0%A4%B0%E0%A5%8B%E0%A4%9C%E0%A5%80
गहरा भूरा,#654321,https://hi.wikipedia.org/wiki/%E0%A4%AD%E0%A5%82%E0%A4%B0%E0%A4%BE#%E0%A4%97%E0%A4%B9%E0%A4%B0%E0%A4%BE_%E0%A4%AD%E0%A5%82%E0%A4%B0%E0%A4%BE
गहरा मूँगा,#cd5b45,https://hi.wikipedia.org/wiki/%E0%A4%AE%E0%A5%82%E0%A4%81%E0%A4%97%E0%A4%BE_(%E0%A4%B0%E0%A4%82%E0%A4%97)
गहरा वसंती हरा,#177245,https://hi.wikipedia.org/wiki/%E0%A4%B9%E0%A4%B0%E0%A4%BE#%E0%A4%97%E0%A4%B9%E0%A4%B0%E0%A4%BE_%E0%A4%B5%E0%A4%B8%E0%A4%82%E0%A4%A4%E0%A5%80_%E0%A4%B9%E0%A4%B0%E0%A4%BE
गहरा सेराइज,#da3287,https://hi.wikipedia.org/wiki/%E0%A4%B8%E0%A5%87%E0%A4%B0%E0%A4%BE%E0%A4%87%E0%A4%9C%E0%A4%BC_(%E0%A4%B0%E0%A4%82%E0%A4%97)#%E0%A4%97%E0%A4%B9%E0%A4%B0%E0%A4%BE_%E0%A4%B8%E0%A5%87%E0%A4%B0%E0%A4%BE%E0%A4%87%E0%A4%9C
गहरा सेरुलिअन,#08457e,https://hi.wikipedia.org/wiki/%E0%A4%B8%E0%A5%87%E0%A4%B0%E0%A5%81%E0%A4%B2%E0%A4%BF%E0%A4%AF%E0%A4%A8
गहरा स्लेटी,#2f4f4f,https://hi.wikipedia.org/wiki/%E0%A4%B8%E0%A4%B2%E0%A5%87%E0%A4%9F%E0%A5%80#%E0%A4%B5%E0%A5%87%E0%A4%AC_%E0%A4%B5%E0%A4%B0%E0%A5%8D%E0%A4%A3
गहरा हरा,#013220,https://hi.wikipedia.org/wiki/%E0%A4%B9%E0%A4%B0%E0%A4%BE
गुलाब,#ff007f,https://hi.wikipedia.org/wiki/%E0%A4%B0%E0%A5%8B%E0%A4%9C%E0%A4%BC_(%E0%A4%B0%E0%A4%82%E0%A4%97)
गुलाबी,#ffc0cb,https://hi.wikipedia.org/wiki/%E0%A4%97%E0%A5%81%E0%A4%B2%E0%A4%BE%E0%A4%AC%E0%A5%80
गुलाबी - नारंगी,#ff9966,https://hi.wikipedia.org/wiki/%E0%A4%97%E0%A5%81%E0%A4%B2%E0%A4%BE%E0%A4%AC%E0%A5%80_-_%E0%A4%A8%E0%A4%BE%E0%A4%B0%E0%A4%82%E0%A4%97%E0%A5%80
गुलाबी#गुलनार गुलाबी,#ffa6c9,https://hi.wikipedia.org/wiki/%E0%A4%97%E0%A5%81%E0%A4%B2%E0%A4%BE%E0%A4%AC%E0%A5%80#%E0%A4%97%E0%A5%81%E0%A4%B2%E0%A4%A8%E0%A4%BE%E0%A4%B0_%E0%A4%97%E0%A5%81%E0%A4%B2%E0%A4%BE%E0%A4%AC%E0%A5%80
गेरुआ,#cc7722,https://hi.wikipedia.org/wiki/%E0%A4%97%E0%A5%87%E0%A4%B0%E0%A5%81%E0%A4%86
गेंहुआ,#f5deb3,https://hi.wikipedia.org/wiki/%E0%A4%97%E0%A5%87%E0%A4%82%E0%A4%B9%E0%A5%81%E0%A4%86_(%E0%A4%B0%E0%A4%82%E0%A4%97)
गैम्बोज,#e49b0f,https://hi.wikipedia.org/wiki/%E0%A4%97%E0%A5%88%E0%A4%AE%E0%A5%8D%E0%A4%AC%E0%A5%8B%E0%A4%9C
गोल्डन रॉड,#daa520,https://hi.wikipedia.org/wiki/%E0%A4%97%E0%A5%8B%E0%A4%B2%E0%A5%8D%E0%A4%A1%E0%A4%A8_%E0%A4%B0%E0%A5%89%E0%A4%A1_(%E0%A4%B0%E0%A4%82%E0%A4%97)
चाय हरा,#d0f0c0,https://hi.wikipedia.org/wiki/%E0%A4%9A%E0%A4%BE%E0%A4%AF_%E0%A4%B9%E0%A4%B0%E0%A4%BE
चार्ट्रियूज,#7fff00,https://hi.wikipedia.org/wiki/%E0%A4%9A%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%9F%E0%A5%8D%E0%A4%B0%E0%A4%BF%E0%A4%AF%E0%A5%82%E0%A4%9C_(%E0%A4%B0%E0%A4%82%E0%A4%97)
चार्ट्रियूज पीला,#dfff00,https://hi.wikipedia.org/wiki/%E0%A4%9A%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%9F%E0%A5%8D%E0%A4%B0%E0%A4%BF%E0%A4%AF%E0%A5%82%E0%A4%9C_%E0%A4%AA%E0%A5%80%E0%A4%B2%E0%A4%BE
चीड़ हरा,#01796f,https://hi.wikipedia.org/wiki/%E0%A4%9A%E0%A5%80%E0%A4%A1%E0%A4%BC_%E0%A4%B9%E0%A4%B0%E0%A4%BE
चॉकलेट,#7b3f00,https://hi.wikipedia.org/wiki/%E0%A4%9A%E0%A5%89%E0%A4%95%E0%A4%B2%E0%A5%87%E0%A4%9F_(%E0%A4%B0%E0%A4%82%E0%A4%97)
जंबुमणि या कटैला,#9966cc,https://hi.wikipedia.org/wiki/%E0%A4%9C%E0%A4%82%E0%A4%AC%E0%A5%81%E0%A4%AE%E0%A4%A3%E0%A4%BF_(%E0%A4%B0%E0%A4%82%E0%A4%97)
जि़न्वाल्डाइट,#ebc2af,https://hi.wikipedia.org/wiki/%E0%A4%9C%E0%A4%BF%E0%A4%BC%E0%A4%A8%E0%A5%8D%E0%A4%B5%E0%A4%BE%E0%A4%B2%E0%A5%8D%E0%A4%A1%E0%A4%BE%E0%A4%87%E0%A4%9F_(%E0%A4%B0%E0%A4%82%E0%A4%97)
जैतून हरा,#808000,https://hi.wikipedia.org/wiki/%E0%A4%B9%E0%A4%B0%E0%A4%BE#%E0%A4%9C%E0%A5%88%E0%A4%A4%E0%A5%82%E0%A4%A8
झटकेदार गुलाबी,#fc0fc0,https://hi.wikipedia.org/wiki/%E0%A4%97%E0%A5%81%E0%A4%B2%E0%A4%BE%E0%A4%AC%E0%A5%80#%E0%A4%9D%E0%A4%9F%E0%A4%95%E0%A5%87%E0%A4%A6%E0%A4%BE%E0%A4%B0_%E0%A4%97%E0%A5%81%E0%A4%B2%E0%A4%BE%E0%A4%AC%E0%A5%80
टाउप,#483c32,https://hi.wikipedia.org/wiki/%E0%A4%9F%E0%A4%BE%E0%A4%89%E0%A4%AA
टाएरियन पर्पल,#66023c,https://hi.wikipedia.org/wiki/%E0%A4%AA%E0%A4%B0%E0%A5%8D%E0%A4%AA%E0%A4%B2#%E0%A4%9F%E0%A4%BE%E0%A4%8F%E0%A4%B0%E0%A4%BF%E0%A4%AF%E0%A4%A8_%E0%A4%AA%E0%A4%B0%E0%A5%8D%E0%A4%AA%E0%A4%B2
टी रोज़,#f88379,https://hi.wikipedia.org/wiki/%E0%A4%A8%E0%A4%BE%E0%A4%B0%E0%A4%82%E0%A4%97%E0%A5%80_(%E0%A4%B0%E0%A4%82%E0%A4%97)#%E0%A4%AE%E0%A5%82%E0%A4%81%E0%A4%97%E0%A4%BE_%E0%A4%97%E0%A5%81%E0%A4%B2%E0%A4%BE%E0%A4%AC%E0%A5%80
टैंगराइन,#f28500,https://hi.wikipedia.org/wiki/%E0%A4%9F%E0%A5%88%E0%A4%82%E0%A4%97%E0%A4%B0%E0%A4%BE%E0%A4%87%E0%A4%A8_(%E0%A4%B0%E0%A4%82%E0%A4%97)
टैंगराइन पीला,#ffcc00,https://hi.wikipedia.org/wiki/%E0%A4%9F%E0%A5%88%E0%A4%82%E0%A4%97%E0%A4%B0%E0%A4%BE%E0%A4%87%E0%A4%A8_%E0%A4%AA%E0%A5%80%E0%A4%B2%E0%A4%BE
टैन,#d2b48c,https://hi.wikipedia.org/wiki/%E0%A4%9F%E0%A5%88%E0%A4%A8_(%E0%A4%B0%E0%A4%82%E0%A4%97)
टैराकोटा,#e2725b,https://hi.wikipedia.org/wiki/%E0%A4%9F%E0%A5%88%E0%A4%B0%E0%A4%BE%E0%A4%95%E0%A5%8B%E0%A4%9F%E0%A4%BE
टॉनी,#cd5700,https://hi.wikipedia.org/wiki/%E0%A4%9F%E0%A5%89%E0%A4%A8%E0%A5%80
डेनिम,#1560bd,https://hi.wikipedia.org/wiki/%E0%A4%A1%E0%A5%87%E0%A4%A8%E0%A4%BF%E0%A4%AE_(%E0%A4%B0%E0%A4%82%E0%A4%97)
डॉजर नीला,#1e90ff,https://hi.wikipedia.org/wiki/%E0%A4%A1%E0%A5%89%E0%A4%9C%E0%A4%B0_%E0%A4%A8%E0%A5%80%E0%A4%B2%E0%A4%BE
ताप्रांगीयिज या मैलासाइट,#0bda51,https://hi.wikipedia.org/wiki/%E0%A4%A4%E0%A4%BE%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%BE%E0%A4%82%E0%A4%97%E0%A5%80%E0%A4%AF%E0%A4%BF%E0%A4%9C
ताम्र वर्ण,#b87333,https://hi.wikipedia.org/wiki/%E0%A4%A4%E0%A4%BE%E0%A4%AE%E0%A5%8D%E0%A4%B0_%E0%A4%B5%E0%A4%B0%E0%A5%8D%E0%A4%A3
तिपतिया हरा,#009e60,https://hi.wikipedia.org/wiki/%E0%A4%B9%E0%A4%B0%E0%A4%BE#%E0%A4%A4%E0%A4%BF%E0%A4%AA%E0%A4%A4%E0%A4%BF%E0%A4%AF%E0%A4%BE_%E0%A4%B9%E0%A4%B0%E0%A4%BE
तेजोमय गुलाबी,#ff55a3,https://hi.wikipedia.org/wiki/%E0%A4%B0%E0%A5%8B%E0%A4%9C%E0%A4%BC_(%E0%A4%B0%E0%A4%82%E0%A4%97)#%E0%A4%A4%E0%A5%87%E0%A4%9C%E0%A5%8B%E0%A4%AE%E0%A4%AF_%E0%A4%97%E0%A5%81%E0%A4%B2%E0%A4%BE%E0%A4%AC%E0%A5%80
दालचीनी,#d2691e,https://hi.wikipedia.org/wiki/%E0%A4%A6%E0%A4%BE%E0%A4%B2%E0%A4%9A%E0%A5%80%E0%A4%A8%E0%A5%80
धानी,#adff2f,https://hi.wikipedia.org/wiki/%E0%A4%A7%E0%A4%BE%E0%A4%A8%E0%A5%80
धुंधला गुलाबी,#ffe4e1,https://hi.wikipedia.org/wiki/%E0%A4%B0%E0%A5%8B%E0%A4%9C%E0%A4%BC_(%E0%A4%B0%E0%A4%82%E0%A4%97)#%E0%A4%A7%E0%A5%81%E0%A4%82%E0%A4%A7%E0%A4%B2%E0%A4%BE_%E0%A4%97%E0%A5%81%E0%A4%B2%E0%A4%BE%E0%A4%AC%E0%A5%80
नारंगी,#ffa000,https://hi.wikipedia.org/wiki/%E0%A4%A8%E0%A4%BE%E0%A4%B0%E0%A4%82%E0%A4%97%E0%A5%80_(%E0%A4%9B%E0%A4%BF%E0%A4%B2%E0%A4%95%E0%A4%BE)_(%E0%A4%B0%E0%A4%82%E0%A4%97)
नाशपाती,#d1e231,https://hi.wikipedia.org/wiki/%E0%A4%A8%E0%A4%BE%E0%A4%B6%E0%A4%AA%E0%A4%BE%E0%A4%A4%E0%A5%80_(%E0%A4%B0%E0%A4%82%E0%A4%97)
नीबू,#fde910,https://hi.wikipedia.org/wiki/%E0%A4%A8%E0%A5%80%E0%A4%AC%E0%A5%82_(%E0%A4%B0%E0%A4%82%E0%A4%97)
नींबू,#ccff00,https://hi.wikipedia.org/wiki/%E0%A4%A8%E0%A5%80%E0%A4%82%E0%A4%AC%E0%A5%82_(%E0%A4%B2%E0%A4%BE%E0%A4%87%E0%A4%AE)_(%E0%A4%B0%E0%A4%82%E0%A4%97)
नीबू शीफॉन,#fffacd,https://hi.wikipedia.org/wiki/%E0%A4%A8%E0%A5%80%E0%A4%AC%E0%A5%82_%E0%A4%B6%E0%A5%80%E0%A4%AB%E0%A5%89%E0%A4%A8_(%E0%A4%B0%E0%A4%82%E0%A4%97)
नीरस जैतूनी,#6b8e23,https://hi.wikipedia.org/wiki/%E0%A4%A8%E0%A5%80%E0%A4%B0%E0%A4%B8_%E0%A4%9C%E0%A5%88%E0%A4%A4%E0%A5%82%E0%A4%A8%E0%A5%80
